datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/08/30 16:25:00,AQUA_M-T,Brasil,PIAUI,SANTO INACIO DO PIAUI,Caatinga,73,0,1,-73.370,-418.680,23.4
2019/08/30 16:25:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,CARNAUBAIS,Caatinga,30,0,1,-51.800,-369.210,91.5
2019/08/30 16:25:00,AQUA_M-T,Brasil,CEARA,JAGUARIBARA,Caatinga,66,0,1,-56.310,-384.450,53.4
2019/08/30 16:25:00,AQUA_M-T,Brasil,CEARA,SOLONOPOLE,Caatinga,73,0,1,-58.890,-389.440,20.2
2019/08/30 16:25:00,AQUA_M-T,Brasil,CEARA,PIQUET CARNEIRO,Caatinga,49,0,1,-58.950,-395.400,39.7
2019/08/30 16:25:00,AQUA_M-T,Brasil,CEARA,DEPUTADO IRAPUAN PINHEIRO,Caatinga,53,0,1,-59.030,-393.140,25
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,MALACACHETA,Mata Atlantica,4,0,0.7,-178.080,-422.410,13.6
2019/08/28 16:35:00,AQUA_M-T,Brasil,PIAUI,AVELINO LOPES,Cerrado,51,0,1,-100.860,-438.510,24.6
2019/08/28 16:35:00,AQUA_M-T,Brasil,PIAUI,VARZEA BRANCA,Caatinga,10,0,1,-93.620,-428.660,34.4
2019/08/28 16:35:00,AQUA_M-T,Brasil,PIAUI,MORRO CABECA NO TEMPO,Caatinga,52,0,1,-98.500,-436.880,16
2019/08/28 16:35:00,AQUA_M-T,Brasil,PARANA,GRANDES RIOS,Mata Atlantica,5,0,0.9,-241.650,-515.520,75.3
2019/08/28 16:35:00,AQUA_M-T,Brasil,PARANA,CAMPO MAGRO,Mata Atlantica,7,0,0.4,-253.280,-494.150,24.9
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,DATAS,Cerrado,0,0,1,-183.580,-436.470,8.4
2019/08/28 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO PEDRO DOS FERROS,Mata Atlantica,6,3.8,1,-200.380,-425.280,12.4
2019/08/17 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CARMOPOLIS DE MINAS,Mata Atlantica,11,0,1,-205.560,-446.610,18
2019/08/29 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,BELA VISTA DO TOLDO,Mata Atlantica,10,0,0.9,-264.030,-504.860,5
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ANTONIO PRADO,Mata Atlantica,9,0,0.5,-288.290,-512.290,4
2019/08/29 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,IRACEMINHA,Mata Atlantica,6,0,0.9,-268.570,-533.960,18.6
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,TAQUARUCU DO SUL,Mata Atlantica,11,0,0.8,-274.000,-535.330,11
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,DOIS IRMAOS DAS MISSOES,Mata Atlantica,16,0,1,-276.390,-534.870,8.9
2019/08/29 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,PINHEIRO PRETO,Mata Atlantica,6,0,1,-270.500,-512.570,7.4
2019/08/29 17:15:00,AQUA_M-T,Brasil,SAO PAULO,QUADRA,Mata Atlantica,10,0,1,-233.440,-480.480,15.9
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,NOVA PALMA,Mata Atlantica,3,0,0.9,-293.610,-534.270,4.5
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,FAXINAL DO SOTURNO,Mata Atlantica,3,0,0.2,-295.390,-535.540,8.3
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CARLOS BARBOSA,Mata Atlantica,10,0,0.7,-293.750,-515.890,6.4
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CANELA,Mata Atlantica,2,0,0.3,-293.980,-507.080,6.1
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,WESTFALIA,Mata Atlantica,5,0,0.2,-294.000,-517.020,5.6
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,MARATA,Mata Atlantica,4,0,0.2,-295.120,-515.780,5.1
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,IGREJINHA,Mata Atlantica,2,0,0.3,-295.340,-508.890,10.2
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,TAQUARA,Mata Atlantica,2,0,0.3,-295.430,-506.900,4.1
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,NOVA HARTZ,Mata Atlantica,2,0,0.3,-295.600,-508.770,16.7
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,MAQUINE,Mata Atlantica,2,0,0.3,-295.640,-503.400,11.6
2019/08/29 17:15:00,AQUA_M-T,Brasil,PARANA,CAMPINA DO SIMAO,Mata Atlantica,5,0,0.6,-250.640,-517.580,5.7
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,PELOTAS,Pampa,3,0,0.7,-316.770,-523.630,5.2
2019/08/29 17:15:00,AQUA_M-T,Brasil,PARANA,SANTA TEREZA DO OESTE,Mata Atlantica,26,0,1,-250.650,-535.600,7
2019/08/29 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,ARMAZEM,Mata Atlantica,5,0,0.4,-282.090,-490.650,12.6
2019/08/29 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,TIMBE DO SUL,Mata Atlantica,10,0,0.5,-287.740,-498.570,5.7
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CARLOS GOMES,Mata Atlantica,11,0,1,-277.170,-519.400,6.2
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SAO JOSE DO OURO,Mata Atlantica,11,0,0.9,-278.820,-516.060,6.1
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,CHARRUA,Mata Atlantica,11,0,0.7,-279.570,-519.530,5.5
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,NOVA ROMA DO SUL,Mata Atlantica,11,0,0.4,-289.900,-514.610,6.2
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ANTA GORDA,Mata Atlantica,2,0,0.4,-290.170,-519.830,9.7
2019/08/29 17:15:00,AQUA_M-T,Brasil,PARANA,DOUTOR CAMARGO,Mata Atlantica,35,0,1,-235.170,-521.830,7.4
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,NOVA BRESCIA,Mata Atlantica,2,0,0.2,-292.530,-520.410,15.1
2019/08/29 17:15:00,AQUA_M-T,Brasil,SANTA CATARINA,SANTA TEREZINHA DO PROGRESSO,Mata Atlantica,6,0,1,-266.110,-531.050,6.4
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,LIBERATO SALZANO,Mata Atlantica,11,0,1,-275.170,-531.000,8.7
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,TRES PALMEIRAS,Mata Atlantica,18,0,1,-276.510,-528.680,20
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ERNESTINA,Mata Atlantica,11,0,1,-284.780,-526.070,7.3
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,GRAMADO XAVIER,Mata Atlantica,2,0,0.3,-292.670,-525.470,10.8
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,PASSA SETE,Mata Atlantica,2,0,0.2,-293.760,-527.590,9.1
2019/08/29 17:15:00,AQUA_M-T,Brasil,SAO PAULO,UBIRAJARA,Cerrado,2,0,1,-225.780,-496.040,10
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,PEDRAS ALTAS,Pampa,3,0,0.3,-318.560,-536.750,9.7
2019/08/29 17:15:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,PASSO DO SOBRADO,Mata Atlantica,2,0,0.2,-297.030,-523.100,6.8
2019/08/30 16:25:00,AQUA_M-T,Brasil,PARA,INHANGAPI,Amazonia,2,4.3,0,-15.150,-479.240,26.8
2019/08/29 15:45:00,AQUA_M-T,Brasil,CEARA,ACARAPE,Caatinga,47,0,1,-42.660,-386.920,97.3
2019/08/29 15:45:00,AQUA_M-T,Brasil,CEARA,SAO JOAO DO JAGUARIBE,Caatinga,73,0,1,-53.590,-381.960,27.8
2019/08/29 15:45:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,SAO FERNANDO,Caatinga,77,0,1,-62.830,-370.800,45.5
2019/09/01 16:15:00,AQUA_M-T,Brasil,PARAIBA,SAO JOAO DO RIO DO PEIXE,Caatinga,44,0,1,-66.670,-383.770,12.4
2019/09/01 16:15:00,AQUA_M-T,Brasil,PARAIBA,CACHOEIRA DOS INDIOS,Caatinga,72,0,1,-69.590,-386.840,7.5
2019/09/01 16:15:00,AQUA_M-T,Brasil,PERNAMBUCO,SANTA CRUZ,Caatinga,75,0,1,-82.330,-403.390,11.1
2019/09/01 16:15:00,AQUA_M-T,Brasil,PIAUI,LAGOA DO BARRO DO PIAUI,Caatinga,106,0,1,-83.480,-415.630,20.3
2019/09/01 16:15:00,AQUA_M-T,Brasil,MARANHAO,APICUM-ACU,Amazonia,28,0,0.7,-16.090,-451.040,17.2
2019/09/01 16:15:00,AQUA_M-T,Brasil,MARANHAO,PORTO RICO DO MARANHAO,Amazonia,-999,0,0.8,-18.890,-446.560,37.7
2019/09/01 16:15:00,AQUA_M-T,Brasil,MARANHAO,SAO LUIS,Amazonia,-999,0,-999,-26.130,-442.620,16.2
2019/09/01 16:10:00,AQUA_M-T,Brasil,BAHIA,MIRANTE,Caatinga,51,0,1,-141.280,-408.360,30.6
2019/09/01 16:10:00,AQUA_M-T,Brasil,ESPIRITO SANTO,MANTENOPOLIS,Mata Atlantica,1,0,1,-188.180,-412.260,12
2019/09/01 16:10:00,AQUA_M-T,Brasil,ESPIRITO SANTO,SAO DOMINGOS DO NORTE,Mata Atlantica,2,0,1,-191.460,-406.170,17.6
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,BUGRE,Mata Atlantica,2,0,0.9,-193.810,-422.570,21.4
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,GUIDOVAL,Mata Atlantica,3,0,1,-211.330,-428.520,44
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ASTOLFO DUTRA,Mata Atlantica,2,0,0.9,-212.470,-428.460,52.7
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,BICAS,Mata Atlantica,3,0.3,1,-216.610,-430.890,32.6
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PIRAPETINGA,Mata Atlantica,3,0,0.9,-217.290,-423.770,23.3
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PEQUERI,Mata Atlantica,3,0,1,-218.460,-431.240,21.2
2019/09/01 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,CHIADOR,Mata Atlantica,2,1.3,1,-220.910,-431.280,18.3
2019/08/31 17:10:00,AQUA_M-T,Brasil,TOCANTINS,FATIMA,Cerrado,98,0,1,-107.550,-489.180,10.9
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,RIBEIRAO BRANCO,Mata Atlantica,6,3.6,0.3,-241.530,-486.920,10.6
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,SANTA ALBERTINA,Mata Atlantica,2,1.1,1,-200.920,-506.880,51.4
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,BADY BASSITT,Mata Atlantica,14,0,1,-209.220,-494.160,47
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,URUPES,Mata Atlantica,13,0,1,-212.130,-493.320,28.5
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,FLORIDA PAULISTA,Mata Atlantica,3,3.3,1,-215.960,-511.460,16.8
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,ADAMANTINA,Mata Atlantica,9,3.5,1,-217.000,-510.920,13.8
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,TIETE,Mata Atlantica,23,9.8,0.5,-231.230,-477.100,13.9
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,TATUI,Mata Atlantica,10,6.6,0.9,-233.820,-477.820,52.9
2019/08/31 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PAULISTAS,Mata Atlantica,0,0,0.8,-184.070,-428.570,39.3
2019/08/31 17:05:00,AQUA_M-T,Brasil,ESPIRITO SANTO,ALTO RIO NOVO,Mata Atlantica,0,0,1,-190.980,-410.070,51.8
2019/08/31 17:05:00,AQUA_M-T,Brasil,ESPIRITO SANTO,IBIRACU,Mata Atlantica,0,0,0.5,-198.460,-404.670,127.1
2019/08/31 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CRISTIANO OTONI,Mata Atlantica,2,0,1,-208.440,-437.900,33
2019/08/31 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,PIAU,Mata Atlantica,2,0,1,-215.290,-432.650,15.1
2019/08/31 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ROCHEDO DE MINAS,Mata Atlantica,2,0,1,-216.530,-430.810,17.2
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,SILVEIRAS,Mata Atlantica,2,0,1,-226.180,-449.050,13.6
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,REDENCAO DA SERRA,Mata Atlantica,2,0.8,0.8,-232.010,-455.880,14.4
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,JAMBEIRO,Mata Atlantica,2,0.2,0.7,-232.410,-457.000,290.5
2019/08/31 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JOAQUIM FELICIO,Cerrado,10,0,1,-177.220,-442.240,63.7
2019/08/31 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CACHOEIRA DA PRATA,Cerrado,2,0,0.9,-195.250,-445.020,14.7
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,14,2.2,1,-222.900,-487.130,11.6
2019/08/31 17:05:00,AQUA_M-T,Brasil,SAO PAULO,NOVA GRANADA,Cerrado,3,0,1,-205.580,-493.280,27.5
2019/09/02 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DESCOBERTO,Mata Atlantica,4,0,1,-214.170,-429.070,9.6
2019/09/02 16:55:00,AQUA_M-T,Brasil,GOIAS,PIRES DO RIO,Cerrado,28,0,1,-172.540,-483.100,21.5
2019/09/02 16:55:00,AQUA_M-T,Brasil,BAHIA,BARRA DO MENDES,Caatinga,57,0,1,-121.710,-421.290,63.6
2019/09/02 16:55:00,AQUA_M-T,Brasil,TOCANTINS,AGUIARNOPOLIS,Cerrado,47,0,1,-65.660,-475.020,20.1
2019/09/02 16:55:00,AQUA_M-T,Brasil,SAO PAULO,MONCOES,Mata Atlantica,22,18,0,-208.620,-500.440,10.9
2019/09/02 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,RAUL SOARES,Mata Atlantica,3,0.1,1,-200.030,-423.300,29.9
2019/09/02 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,CORONEL XAVIER CHAVES,Mata Atlantica,3,0.1,1,-210.750,-442.600,46.5
2019/09/02 16:55:00,AQUA_M-T,Brasil,PIAUI,SAO FRANCISCO DO PIAUI,Caatinga,57,0,1,-72.470,-425.870,61.7
2019/09/02 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,ARGIRITA,Mata Atlantica,4,0,1,-216.410,-428.230,15.3
2019/09/02 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,DORES DO INDAIA,Cerrado,4,0.1,1,-193.990,-454.790,14
2019/09/03 17:35:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,MORRO REDONDO,Pampa,3,0,0,-316.170,-526.930,10.8
2019/09/03 17:35:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,BOA VISTA DO SUL,Mata Atlantica,3,0,0,-293.250,-516.360,5.2
2019/09/06 16:30:00,AQUA_M-T,Brasil,GOIAS,MOSSAMEDES,Cerrado,41,0,1,-160.780,-500.770,41.3
2019/09/04 16:45:00,AQUA_M-T,Brasil,PARA,VIGIA,Amazonia,-999,0,0.2,-8.140,-480.760,21.7
2019/09/04 16:45:00,AQUA_M-T,Brasil,PARA,TERRA ALTA,Amazonia,4,0,0.2,-9.600,-478.760,7.5
2019/09/04 16:45:00,AQUA_M-T,Brasil,PARA,SANTO ANTONIO DO TAUA,Amazonia,3,0,0.1,-10.560,-481.020,14.2
2019/09/04 16:40:00,AQUA_M-T,Brasil,GOIAS,ITAUCU,Cerrado,43,0,1,-161.430,-496.520,52.9
2019/09/04 16:45:00,AQUA_M-T,Brasil,AMAPA,OIAPOQUE,Amazonia,13,0,0.5,3.1880,-512.730,13
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FERROS,Mata Atlantica,4,0,0.9,-191.710,-429.680,8
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CORREGO NOVO,Mata Atlantica,5,0,0.8,-198.050,-424.740,31.3
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,DOM SILVERIO,Mata Atlantica,5,0,1,-200.460,-429.190,8.8
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,IBIRITE,Mata Atlantica,5,0.1,-999,-200.670,-440.670,43.8
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SARZEDO,Mata Atlantica,5,0.1,1,-200.680,-440.770,19.5
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,FERVEDOURO,Mata Atlantica,2,0,1,-206.900,-422.400,7.6
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,CAIANA,Mata Atlantica,2,0,1,-206.980,-419.230,14.5
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,LAMIM,Mata Atlantica,6,0,1,-207.650,-434.970,11.7
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SENADOR FIRMINO,Mata Atlantica,6,0.1,1,-208.880,-430.790,41.1
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ROSARIO DA LIMEIRA,Mata Atlantica,4,0,1,-209.780,-425.100,9.4
2019/09/04 16:45:00,AQUA_M-T,Brasil,MARANHAO,BACABAL,Cerrado,55,0,1,-42.730,-445.930,48.2
2019/09/04 16:40:00,AQUA_M-T,Brasil,RIO DE JANEIRO,RIO DAS OSTRAS,Mata Atlantica,0,0,1,-224.100,-419.930,12.7
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,4,0,1,-183.690,-411.530,11.9
2019/09/04 16:40:00,AQUA_M-T,Brasil,ESPIRITO SANTO,VILA VALERIO,Mata Atlantica,5,0,0.9,-190.590,-404.160,95.2
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,LONTRA,Cerrado,92,0,1,-158.430,-443.600,12.3
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,GUARACIAMA,Cerrado,5,0,1,-171.820,-435.230,7.1
2019/09/04 16:45:00,AQUA_M-T,Brasil,BAHIA,GENTIO DO OURO,Caatinga,11,0,1,-113.570,-425.660,78.5
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,BERIZAL,Mata Atlantica,110,0,1,-156.570,-418.630,7.9
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA CRUZ DE SALINAS,Mata Atlantica,8,0,0.9,-161.360,-417.270,23.1
2019/09/04 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,COMERCINHO,Mata Atlantica,8,0,1,-162.860,-417.710,8.4
2019/09/04 16:45:00,AQUA_M-T,Brasil,BAHIA,SOUTO SOARES,Caatinga,0,0,1,-120.970,-415.570,69
2019/09/04 16:40:00,AQUA_M-T,Brasil,BAHIA,MAETINGA,Caatinga,74,0,1,-146.530,-414.160,14.1
2019/09/05 17:25:00,AQUA_M-T,Brasil,GOIAS,DAMOLANDIA,Cerrado,45,0,1,-162.860,-493.780,31.8
2019/09/05 17:25:00,AQUA_M-T,Brasil,GOIAS,LEOPOLDO DE BULHOES,Cerrado,18,0,1,-166.240,-489.040,40.3
2019/09/05 17:25:00,AQUA_M-T,Brasil,GOIAS,BONFINOPOLIS,Cerrado,12,0,1,-166.270,-489.250,33.3
2019/09/05 17:25:00,AQUA_M-T,Brasil,GOIAS,AURILANDIA,Cerrado,17,0,1,-167.000,-503.690,48.5
2019/09/05 17:20:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ARROIO GRANDE,Pampa,5,0,0.3,-323.400,-531.280,15.2
2019/09/05 17:25:00,AQUA_M-T,Brasil,GOIAS,SAO MIGUEL DO PASSA QUATRO,Cerrado,9,0,1,-170.230,-486.400,55
2019/09/05 15:50:00,AQUA_M-T,Brasil,BAHIA,UIBAI,Caatinga,22,0,1,-113.390,-421.060,167.1
2019/09/05 15:45:00,AQUA_M-T,Brasil,BAHIA,MALHADA DE PEDRAS,Caatinga,23,0,1,-144.210,-418.590,170.5
2019/09/05 15:50:00,AQUA_M-T,Brasil,PIAUI,BELEM DO PIAUI,Caatinga,77,0,1,-73.690,-409.890,38.5
2019/09/05 15:50:00,AQUA_M-T,Brasil,PERNAMBUCO,SALGUEIRO,Caatinga,62,0,1,-82.080,-391.050,28.4
2019/09/05 15:50:00,AQUA_M-T,Brasil,PERNAMBUCO,SIRINHAEM,Mata Atlantica,35,0.1,1,-86.190,-351.040,10
2019/09/06 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,ITUMIRIM,Mata Atlantica,3,0,1,-213.560,-448.720,14.1
2019/09/03 17:35:00,AQUA_M-T,Brasil,SANTA CATARINA,SUL BRASIL,Mata Atlantica,2,0,0.3,-267.380,-529.480,5.3
2019/09/03 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DA LAGOA,Cerrado,42,0,1,-169.800,-444.700,81.6
2019/09/03 17:35:00,AQUA_M-T,Brasil,GOIAS,MOZARLANDIA,Cerrado,43,0,1,-149.070,-505.630,34.4
2019/09/03 16:00:00,AQUA_M-T,Brasil,ESPIRITO SANTO,JOAO NEIVA,Mata Atlantica,4,0,1,-196.570,-404.360,45.8
2019/09/03 16:00:00,AQUA_M-T,Brasil,ESPIRITO SANTO,CARIACICA,Mata Atlantica,-999,0,0.9,-202.470,-404.920,17.4
2019/09/03 16:00:00,AQUA_M-T,Brasil,MINAS GERAIS,ALTO JEQUITIBA,Mata Atlantica,0,0,0.3,-204.960,-419.560,40.5
2019/09/03 16:00:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,PATU,Caatinga,79,0,1,-61.040,-376.520,16.3
2019/09/03 16:00:00,AQUA_M-T,Brasil,PIAUI,TANQUE DO PIAUI,Caatinga,34,0,1,-66.100,-422.570,36.6
2019/09/12 17:35:00,AQUA_M-T,Brasil,AMAZONAS,MARAA,Amazonia,0,0,0.1,-26.980,-647.640,20.8
2019/09/12 17:30:00,AQUA_M-T,Brasil,GOIAS,DAVINOPOLIS,Cerrado,16,0,1,-181.250,-474.720,76
2019/09/12 17:30:00,AQUA_M-T,Brasil,GOIAS,TAQUARAL DE GOIAS,Cerrado,54,0,1,-160.070,-496.710,144.9
2019/09/12 17:30:00,AQUA_M-T,Brasil,SAO PAULO,VIRADOURO,Cerrado,9,0,1,-208.890,-483.210,78.5
2019/09/12 15:55:00,AQUA_M-T,Brasil,CEARA,PARAMOTI,Caatinga,43,0,1,-40.940,-392.860,37.8
2019/09/12 15:55:00,AQUA_M-T,Brasil,CEARA,CARIDADE,Caatinga,55,0,1,-42.620,-392.030,19.4
2019/09/12 15:55:00,AQUA_M-T,Brasil,PARAIBA,JOCA CLAUDINO,Caatinga,82,0,1,-65.250,-384.910,247.6
2019/09/12 15:55:00,AQUA_M-T,Brasil,PARAIBA,POCO DE JOSE DE MOURA,Caatinga,81,0,1,-65.270,-385.040,78.3
2019/09/12 15:55:00,AQUA_M-T,Brasil,ALAGOAS,MURICI,Mata Atlantica,41,0,1,-93.590,-359.510,7.8
2019/09/12 15:55:00,AQUA_M-T,Brasil,CEARA,BREJO SANTO,Caatinga,80,0,1,-74.560,-389.250,68.2
2019/09/12 15:55:00,AQUA_M-T,Brasil,BAHIA,IBITIARA,Caatinga,104,0,1,-126.940,-423.060,61
2019/09/12 15:55:00,AQUA_M-T,Brasil,MARANHAO,OLHO D'AGUA DAS CUNHAS,Amazonia,51,0,1,-41.360,-450.360,53.5
2019/09/12 15:55:00,AQUA_M-T,Brasil,CEARA,FARIAS BRITO,Caatinga,86,0,1,-69.020,-395.740,24
2019/09/12 15:55:00,AQUA_M-T,Brasil,MINAS GERAIS,TAIOBEIRAS,Mata Atlantica,39,0,1,-158.280,-422.220,50.2
2019/09/06 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,UBAI,Cerrado,96,0,1,-164.170,-448.360,37.2
2019/09/06 16:30:00,AQUA_M-T,Brasil,BAHIA,MATINA,Caatinga,38,0,1,-137.850,-429.920,9.1
2019/09/06 16:30:00,AQUA_M-T,Brasil,PIAUI,AROEIRAS DO ITAIM,Caatinga,61,0,1,-72.630,-415.870,14.7
2019/09/07 17:15:00,AQUA_M-T,Brasil,MARANHAO,CAMPESTRE DO MARANHAO,Cerrado,59,0,1,-62.460,-472.920,30.3
2019/09/07 17:15:00,AQUA_M-T,Brasil,GOIAS,UIRAPURU,Cerrado,34,0,1,-140.440,-499.030,43.3
2019/09/07 17:10:00,AQUA_M-T,Brasil,PARANA,URAI,Mata Atlantica,4,0,1,-232.590,-507.810,20
2019/09/07 17:10:00,AQUA_M-T,Brasil,SAO PAULO,SERRA NEGRA,Mata Atlantica,1,0.2,0.6,-226.320,-467.290,10.5
2019/09/07 17:10:00,AQUA_M-T,Brasil,SAO PAULO,MONTE APRAZIVEL,Mata Atlantica,4,0,1,-207.820,-496.660,10
2019/09/07 17:10:00,AQUA_M-T,Brasil,SAO PAULO,PAULISTANIA,Cerrado,2,0,0.6,-225.700,-491.890,12.6
2019/09/11 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,VIRGEM DA LAPA,Cerrado,13,0.2,1,-166.770,-424.620,14.7
2019/09/11 16:50:00,AQUA_M-T,Brasil,BAHIA,VARZEA NOVA,Caatinga,67,0,1,-110.170,-411.770,36.3
2019/09/11 16:50:00,AQUA_M-T,Brasil,BAHIA,REMANSO,Caatinga,15,0,1,-96.350,-424.600,51.6
2019/09/11 16:50:00,AQUA_M-T,Brasil,MARANHAO,GOVERNADOR ARCHER,Cerrado,73,0,1,-50.220,-442.800,81.9
2019/09/11 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,MOEDA,Mata Atlantica,13,0,1,-203.190,-439.960,51.5
2019/09/11 16:50:00,AQUA_M-T,Brasil,GOIAS,CAMPO LIMPO DE GOIAS,Cerrado,37,0,1,-163.050,-491.610,22.5
2019/09/11 16:45:00,AQUA_M-T,Brasil,ESPIRITO SANTO,PANCAS,Mata Atlantica,12,0,1,-191.610,-409.120,62.3
